Agency,ErrorStrike,SemiMajor90,SemiMinor90,cluster_flag,cluster_index,comment,day,depth,depthError,eventID,flag,hour,latitude,longitude,magnitude,magnitudeType,minute,month,second,sigmaMagnitude,timeError,year
IRIS,,,,0,0,,26,1.6000000000000001,,53719,,3,37.147599999999997,36.287199999999999,4.2999999999999998,MD,12,9,48.0,0.29999999999999999,,1998
GII,,,,0,0,,27,5.0,,43943,,22,28.799499999999998,34.776000000000003,4.2000000000000002,MB,25,9,31.946999999999999,0.26266666666666666,,1998
IRIS,,,,0,0,,29,11.0,,53712,,3,35.946199999999997,31.068300000000001,4.0999999999999996,MB,7,9,50.0,0.26266666666666666,,1998
KOERI,,,,0,0,,3,5.0,,65058,,13,37.759999999999998,34.759999999999998,4.2000000000000002,MD,54,10,11.6,0.29999999999999999,,1998
EMEC,,,,0,0,,5,91.0,,35986,,19,36.789999999999999,31.170000000000002,4.0999999999999996,MW,55,10,1.0,0.0,,1998
GII,,,,0,0,,13,6.0,,43949,,18,35.143599999999999,37.7956,4.0,MD,55,10,42.889000000000003,0.29999999999999999,,1998
EMEC,,,,0,0,,18,7.0,,36047,,8,37.299999999999997,36.32,4.0999999999999996,MW,37,10,1.0,0.0,,1998
GII,,,,0,0,,1,5.0,,43951,,4,28.691700000000001,34.719000000000001,4.0999999999999996,MD,37,11,29.125,0.29999999999999999,,1998
NCEDCB,,,,0,0,,7,33.0,,69556,,20,35.654000000000003,31.59,4.4000000000000004,MD,38,11,57.100000000000001,0.29999999999999999,,1998
NCEDCB,,,,0,0,,9,92.0,,69557,,3,37.100000000000001,30.809999999999999,4.2999999999999998,MD,53,11,4.7999999999999998,0.29999999999999999,,1998
NCEDCB,,,,0,0,,9,31.0,,69558,,23,35.622999999999998,31.800000000000001,4.2000000000000002,MD,42,11,35.100000000000001,0.29999999999999999,,1998
EMEC,,,,0,0,,19,16.0,,36125,,12,29.699999999999999,34.630000000000003,4.0999999999999996,MW,9,11,1.0,0.0,,1998
NCEDCB,,,,0,424,,19,6.0,,69561,,13,37.722000000000001,30.780000000000001,4.2000000000000002,MD,26,11,47.100000000000001,0.29999999999999999,,1998
IRIS,,,,0,0,,20,12.0,,53647,,8,27.683900000000001,34.161000000000001,4.5,MD,1,11,29.0,0.29999999999999999,,1998
GII,,,,0,0,,21,6.0,,43955,,21,27.4209,35.159700000000001,4.0999999999999996,MD,18,11,31.625,0.29999999999999999,,1998
IRIS,,,,0,0,,22,8.5999999999999996,,53643,,11,37.707999999999998,38.1404,4.2000000000000002,MD,58,11,5.0,0.29999999999999999,,1998
IRIS,,,,0,0,,22,10.0,,53642,,16,36.785499999999999,35.4315,4.2000000000000002,MD,18,11,37.0,0.29999999999999999,,1998
KOERI,,,,0,0,,2,15.0,,65029,,21,37.130000000000003,36.280000000000001,4.0,MD,0,12,50.299999999999997,0.29999999999999999,,1998
IRIS,,,,0,0,,3,2.0,,53635,,9,31.120000000000001,33.719999999999999,4.0999999999999996,MD,41,12,48.0,0.29999999999999999,,1998
EMEC,,,,0,0,,4,28.0,,36154,,4,36.939999999999998,35.539999999999999,4.0999999999999996,MW,59,12,1.0,0.0,,1998
IRIS,,,,0,0,,8,13.0,,53627,,17,36.556600000000003,36.807299999999998,4.5,MD,36,12,31.0,0.29999999999999999,,1998
EMEC,,,,0,0,,10,20.0,,36166,,18,34.659999999999997,32.090000000000003,4.0999999999999996,MW,59,12,1.0,0.0,,1998
KOERI,,,,0,0,,13,1.0,,65018,,8,37.729999999999997,34.270000000000003,4.5999999999999996,MD,14,12,40.299999999999997,0.29999999999999999,,1998
NCEDCB,,,,0,0,,14,10.0,,69564,,20,26.553999999999998,31.099,4.5,MB,48,12,44.009999999999998,0.26266666666666666,,1998
GII,,,,0,426,,14,11.0,,43961,,23,31.328900000000001,35.543100000000003,4.2000000000000002,MD,37,12,56.875,0.29999999999999999,,1998
GII,,,,0,0,,15,2.0,,43962,,11,32.776800000000001,35.6297,4.0,MD,17,12,0.53600000000000003,0.29999999999999999,,1998
EMEC,,,,0,491,,22,25.0,,36191,,4,35.829999999999998,33.93,4.0999999999999996,MW,51,12,1.0,0.0,,1998
GII,,,,0,492,,25,25.0,,43964,,21,34.262300000000003,32.159300000000002,4.0999999999999996,MD,37,12,31.59,0.29999999999999999,,1998
GII,,,,0,0,,25,25.0,,43965,,22,34.333199999999998,32.247399999999999,4.0,MD,4,12,11.659000000000001,0.29999999999999999,,1998
GII,,,,0,0,,4,5.0,,43966,,22,29.017800000000001,34.756599999999999,4.0999999999999996,MD,35,1,41.219000000000001,0.29999999999999999,,1999
NCEDCB,,,,0,0,,12,33.0,,69571,,11,36.404000000000003,31.497,4.0999999999999996,MD,27,1,43.75,0.29999999999999999,,1999
EMEC,,,,0,0,,13,45.0,,36243,,13,34.340000000000003,32.100000000000001,4.2999999999999998,MW,24,1,1.0,0.0,,1999
GII,,,,0,0,,13,25.0,,43967,,13,34.272100000000002,32.222700000000003,4.2999999999999998,MB,24,1,12.897,0.26266666666666666,,1999
NCEDCB,,,,0,0,,14,12.0,,69573,,20,36.969999999999999,35.484000000000002,4.0999999999999996,MD,26,1,31.899999999999999,0.29999999999999999,,1999
EMEC,,,,0,0,,15,30.0,,36246,,2,37.060000000000002,35.740000000000002,4.2999999999999998,MW,4,1,1.0,0.0,,1999
GII,,,,0,0,,20,5.0,,43968,,0,28.6814,34.674500000000002,4.0,MD,6,1,8.4480000000000004,0.29999999999999999,,1999
NCEDCB,,,,0,0,,21,10.0,,69575,,2,37.090000000000003,36.223999999999997,4.2999999999999998,MD,13,1,50.600000000000001,0.29999999999999999,,1999
GII,,,,0,345,,2,5.0,,43969,,18,28.799900000000001,34.706600000000002,4.2999999999999998,MB,1,2,28.797999999999998,0.26266666666666666,,1999
IRIS,,,,0,0,,2,8.0,,53586,,23,27.620000000000001,34.337000000000003,4.0999999999999996,MB,42,2,46.0,0.26266666666666666,,1999
GII,,,,0,494,,8,25.0,,43971,,1,34.368200000000002,32.172800000000002,4.0999999999999996,MD,39,2,6.992,0.29999999999999999,,1999
GII,,,,0,0,,8,8.0,,43972,,9,33.772599999999997,35.145400000000002,4.2999999999999998,MB,15,2,57.804000000000002,0.26266666666666666,,1999
NCEDCB,,,,0,0,,12,31.0,,69579,,14,36.909999999999997,35.549999999999997,4.5,MD,43,2,18.100000000000001,0.29999999999999999,,1999
NCEDCB,,,,0,0,,21,88.400000000000006,,69583,,17,36.537999999999997,31.001000000000001,4.2999999999999998,MB,47,2,57.409999999999997,0.26266666666666666,,1999
EMEC,,,,0,0,,22,19.0,,36347,,21,34.490000000000002,32.670000000000002,4.2999999999999998,MW,6,2,1.0,0.0,,1999
NCEDCB,,,,0,0,,22,10.0,,69585,,23,34.668999999999997,32.795000000000002,4.0,ML,20,2,26.82,0.20000000000000001,,1999
GII,,,,0,0,,23,25.0,,43974,,7,33.533000000000001,34.463700000000003,4.2000000000000002,MD,43,2,55.813000000000002,0.29999999999999999,,1999
NCEDCB,,,,0,0,,23,5.0,,69587,,18,36.829999999999998,30.539999999999999,4.0999999999999996,MD,40,2,35.700000000000003,0.29999999999999999,,1999
EMEC,,,,0,0,,25,39.0,,36357,,18,34.409999999999997,32.100000000000001,4.0999999999999996,MW,41,2,1.0,0.0,,1999
EMEC,,,,0,0,,28,57.0,,36371,,20,35.170000000000002,31.739999999999998,4.0,MW,51,2,1.0,0.0,,1999
IRIS,,,,0,0,,2,9.0999999999999996,,53569,,23,37.317,30.940000000000001,4.0,MD,38,3,12.0,0.29999999999999999,,1999
GII,,,,0,0,,9,25.0,,43978,,2,33.124899999999997,32.699399999999997,4.0999999999999996,MD,7,3,21.715,0.29999999999999999,,1999
IRIS,,,,0,495,,13,10.0,,53564,,9,35.862000000000002,32.222999999999999,4.0999999999999996,ML,41,3,31.0,0.20000000000000001,,1999
NCEDCB,,,,0,0,,18,33.0,,69595,,2,35.314,30.748000000000001,4.0,ML,42,3,7.8099999999999996,0.20000000000000001,,1999
NCEDCB,,,,0,0,,18,33.0,,69596,,2,35.32,30.619,4.0999999999999996,ML,53,3,50.560000000000002,0.20000000000000001,,1999
NCEDCB,,,,0,0,,25,125.09999999999999,,69601,,16,37.040999999999997,31.126000000000001,4.0999999999999996,MB,37,3,5.7400000000000002,0.26266666666666666,,1999
GII,,,,0,0,,27,25.0,,43979,,13,34.610500000000002,33.254399999999997,4.2000000000000002,MD,42,3,29.527000000000001,0.29999999999999999,,1999
NCEDCB,,,,0,557,,31,33.0,,69605,,13,35.011000000000003,33.777000000000001,4.0,ML,17,3,27.829999999999998,0.20000000000000001,,1999
GII,,,,0,0,,1,5.0,,43980,,10,28.703700000000001,34.628999999999998,4.2000000000000002,MB,22,4,57.881,0.26266666666666666,,1999
NCEDCB,,,,0,0,,4,33.0,,69607,,11,35.810000000000002,30.623999999999999,4.2000000000000002,ML,40,4,35.390000000000001,0.20000000000000001,,1999
IRIS,,,,0,0,,4,74.299999999999997,,53551,,11,35.768999999999998,31.001000000000001,4.2999999999999998,MB,40,4,39.0,0.26266666666666666,,1999
IRIS,,,,0,0,,4,26.5,,53550,,15,36.204000000000001,31.218,4.2999999999999998,MB,31,4,38.0,0.26266666666666666,,1999
GII,,,,0,0,,11,4.0,,43981,,19,33.150199999999998,35.634700000000002,4.2000000000000002,MD,45,4,5.5499999999999998,0.29999999999999999,,1999
NCEDCB,,,,0,0,,11,8.0,,69609,,21,37.771000000000001,38.18,4.5999999999999996,MD,35,4,9.3000000000000007,0.29999999999999999,,1999
EMEC,,,,0,0,,19,13.0,,36517,,0,37.07,37.07,4.0999999999999996,MW,16,4,1.0,0.0,,1999
IRIS,,,,0,92,,22,21.300000000000001,,53540,,1,34.515999999999998,31.989000000000001,5.2000000000000002,ML,51,4,45.0,0.20000000000000001,,1999
EMEC,,,,0,0,,23,64.0,,36527,,18,36.159999999999997,31.16,4.7999999999999998,MW,19,4,1.0,0.0,,1999
IRIS,,,,0,0,,30,49.799999999999997,,53531,,23,26.710999999999999,31.215,4.9000000000000004,MD,27,4,18.0,0.29999999999999999,,1999
EMEC,,,,0,0,,1,40.0,,36549,,14,36.719999999999999,31.780000000000001,4.0999999999999996,MW,38,5,1.0,0.0,,1999
NCEDCB,,,,0,0,,5,10.0,,69616,,12,36.500999999999998,35.252000000000002,4.5999999999999996,MD,25,5,51.880000000000003,0.29999999999999999,,1999
KOERI,,,,0,0,,9,8.0,,64957,,8,35.259999999999998,32.390000000000001,4.0,MD,47,5,57.5,0.29999999999999999,,1999
GII,,,,0,0,,10,5.0,,43986,,6,28.129200000000001,33.888199999999998,4.2999999999999998,MB,7,5,38.020000000000003,0.26266666666666666,,1999
IRIS,,,,0,0,,18,35.0,,53521,,3,35.706000000000003,31.239999999999998,4.0999999999999996,ML,29,5,22.0,0.20000000000000001,,1999
EMEC,,,,0,62,,25,38.0,,36591,,17,34.479999999999997,32.18,5.5999999999999996,MW,15,5,1.0,0.0,,1999
NCEDCB,,,,0,0,,29,10.0,,69621,,20,37.491,36.350999999999999,4.0,MD,54,5,5.7000000000000002,0.29999999999999999,,1999
EMEC,,,,0,0,,31,10.0,,36600,,10,35.840000000000003,31.530000000000001,4.0999999999999996,MW,23,5,1.0,0.0,,1999
GII,,,,0,0,,2,10.0,,43988,,2,32.400500000000001,35.405900000000003,4.2999999999999998,MB,11,6,52.195999999999998,0.26266666666666666,,1999
EMEC,,,,0,0,,4,36.0,,36611,,10,36.719999999999999,31.73,4.0999999999999996,MW,30,6,1.0,0.0,,1999
NCEDCB,,,,0,0,,9,33.0,,69624,,0,34.976999999999997,33.878,4.2999999999999998,MB,28,6,29.07,0.26266666666666666,,1999
GII,,,,0,0,,9,25.0,,43989,,0,34.691299999999998,33.862499999999997,4.2999999999999998,MB,28,6,34.247,0.26266666666666666,,1999
EMEC,,,,0,0,,10,43.0,,36632,,23,37.32,35.880000000000003,4.4000000000000004,MW,25,6,1.0,0.0,,1999
GII,,,,0,0,,13,5.0,,43990,,4,28.312799999999999,34.767200000000003,4.9000000000000004,MB,20,6,11.387,0.26266666666666666,,1999
EMEC,,,,0,0,,17,10.0,,36655,,14,27.989999999999998,34.659999999999997,4.0,MW,20,6,1.0,0.0,,1999
IRIS,,,,0,87,,17,10.0,,53497,,14,28.201000000000001,34.520000000000003,5.2999999999999998,MD,20,6,23.0,0.29999999999999999,,1999
GII,,,,0,282,,17,25.0,,43995,,14,27.903099999999998,34.537799999999997,4.4000000000000004,MB,23,6,4.2919999999999998,0.26266666666666666,,1999
GII,,,,0,0,,17,6.0,,43998,,15,28.1599,34.852499999999999,4.2999999999999998,MB,49,6,31.193999999999999,0.26266666666666666,,1999
GII,,,,0,0,,18,15.0,,44001,,10,28.3384,34.9816,4.0,MD,57,6,51.478000000000002,0.29999999999999999,,1999
IRIS,,,,0,0,,18,8.0999999999999996,,53489,,17,28.521999999999998,34.729999999999997,4.0,ML,16,6,12.0,0.20000000000000001,,1999
GII,,,,0,0,,20,5.0,,44003,,10,34.028500000000001,35.741199999999999,4.2999999999999998,MD,44,6,29.376999999999999,0.29999999999999999,,1999
IRIS,,,,0,0,,26,9.4000000000000004,,53485,,6,34.478000000000002,36.625,4.5999999999999996,ML,34,6,14.0,0.20000000000000001,,1999
GII,,,,0,0,,27,25.0,,44004,,0,34.181399999999996,32.202199999999998,4.0999999999999996,MD,21,6,40.956000000000003,0.29999999999999999,,1999
GII,,,,0,0,,27,5.0,,44005,,10,29.424299999999999,34.817300000000003,4.0,MD,44,6,54.451999999999998,0.29999999999999999,,1999
EMEC,,,,0,283,,29,8.0,,36684,,0,37.710000000000001,30.890000000000001,4.4000000000000004,MW,54,6,1.0,0.0,,1999
NCEDCB,,,,0,0,,1,30.199999999999999,,69634,,19,36.049999999999997,31.166,4.0,MB,52,7,12.890000000000001,0.26266666666666666,,1999
EMEC,,,,0,0,,2,33.0,,36699,,7,35.909999999999997,33.82,4.0,MW,20,7,1.0,0.0,,1999
NCEDCB,,,,0,0,,2,33.0,,69636,,7,35.805,33.950000000000003,4.0999999999999996,ML,33,7,44.700000000000003,0.20000000000000001,,1999
IRIS,,,,0,0,,24,8.0,,53458,,23,35.981999999999999,30.968,4.2000000000000002,MD,45,7,12.0,0.29999999999999999,,1999
IRIS,,,,0,0,,25,13.0,,53457,,17,36.668999999999997,36.765999999999998,4.0999999999999996,MD,54,7,56.0,0.29999999999999999,,1999
IRIS,,,,0,0,,27,3.0,,53456,,4,36.0,37.229999999999997,4.0999999999999996,MD,19,7,14.0,0.29999999999999999,,1999
EMEC,,,,0,244,,29,20.0,,36777,,4,34.43,32.719999999999999,4.5,MW,49,7,1.0,0.0,,1999
GII,,,,0,0,,31,2.0,,44014,,14,28.1492,34.737200000000001,4.2000000000000002,MD,34,7,52.128999999999998,0.29999999999999999,,1999
GII,,,,0,0,,7,25.0,,44015,,4,34.621000000000002,33.8643,4.0,MD,55,8,46.915999999999997,0.29999999999999999,,1999
GII,,,,0,0,,7,14.0,,44016,,20,28.891100000000002,34.8611,4.2999999999999998,MD,19,8,42.895000000000003,0.29999999999999999,,1999
GII,,,,0,172,,11,25.0,,44020,,4,34.543999999999997,33.170699999999997,4.7000000000000002,MB,40,8,24.498999999999999,0.26266666666666666,,1999
GII,,,,0,498,,11,25.0,,44022,,5,34.485100000000003,32.925400000000003,4.0999999999999996,MD,28,8,12.970000000000001,0.29999999999999999,,1999
IRIS,,,,0,0,,12,6.0,,53414,,21,37.052,36.097999999999999,4.0,MD,47,8,29.0,0.29999999999999999,,1999
EMEC,,,,0,118,,13,33.0,,36823,,15,34.710000000000001,32.890000000000001,5.0,MW,31,8,1.0,0.0,,1999
NCEDCB,,,,0,0,,25,33.0,,69658,,17,36.381999999999998,31.445,4.2999999999999998,MB,46,8,12.01,0.26266666666666666,,1999
IRIS,,,,0,69,,25,90.200000000000003,,53376,,17,36.198,31.698,5.5,ML,46,8,16.0,0.20000000000000001,,1999
EMEC,,,,0,203,,28,39.0,,36950,,20,35.07,30.539999999999999,4.5999999999999996,MW,16,8,1.0,0.0,,1999
GII,,,,0,0,,29,7.0,,44056,,5,28.7379,33.319699999999997,4.2999999999999998,MD,15,8,8.2739999999999991,0.29999999999999999,,1999
GII,,,,0,0,,31,6.0,,44057,,21,28.052,34.643599999999999,4.2000000000000002,MD,36,8,28.760000000000002,0.29999999999999999,,1999
GII,,,,0,0,,2,5.0,,44060,,20,28.9559,34.681800000000003,4.4000000000000004,MD,32,9,38.265999999999998,0.29999999999999999,,1999
GII,,,,0,0,,3,5.0,,44061,,19,28.4361,35.035600000000002,4.2999999999999998,MD,22,9,25.204999999999998,0.29999999999999999,,1999
NCEDCB,,,,0,0,,20,26.899999999999999,,69661,,5,36.125999999999998,31.364000000000001,4.2000000000000002,MD,1,9,10.720000000000001,0.29999999999999999,,1999
EMEC,,,,0,0,,24,12.0,,37044,,19,37.5,38.600000000000001,4.4000000000000004,MW,8,9,1.0,0.0,,1999
IRIS,,,,0,0,,24,10.0,,53336,,22,37.310000000000002,36.046999999999997,4.2000000000000002,MD,59,9,24.0,0.29999999999999999,,1999
GII,,,,0,0,,25,5.0,,44064,,3,35.475499999999997,37.681100000000001,4.0,MD,47,9,34.186,0.29999999999999999,,1999
EMEC,,,,0,0,,30,21.0,,37055,,0,34.689999999999998,32.960000000000001,4.0,MW,17,9,1.0,0.0,,1999
EMEC,,,,0,0,,3,70.0,,37066,,15,36.240000000000002,30.550000000000001,4.2000000000000002,MW,48,10,1.0,0.0,,1999
GII,,,,0,146,,5,14.0,,44067,,5,28.913900000000002,34.8964,4.7999999999999998,MB,44,10,36.546999999999997,0.26266666666666666,,1999
EMEC,,,,0,0,,5,5.0,,37076,,5,29.07,34.729999999999997,4.0999999999999996,MW,51,10,1.0,0.0,,1999
IRIS,,,,0,0,,5,5.0,,53324,,5,29.443999999999999,34.622,4.4000000000000004,MB,51,10,59.0,0.26266666666666666,,1999
IRIS,,,,0,28,,11,12.1,,53315,,20,28.954999999999998,31.507000000000001,6.0999999999999996,ML,39,10,34.0,0.20000000000000001,,1999
IRIS,,,,0,0,,19,26.600000000000001,,53304,,18,34.756,32.945999999999998,4.0999999999999996,MD,4,10,7.0,0.29999999999999999,,1999
EMEC,,,,0,0,,28,9.0,,37135,,15,30.399999999999999,34.979999999999997,4.2999999999999998,MW,39,10,1.0,0.0,,1999
IRIS,,,,0,0,,30,33.0,,53287,,20,35.764000000000003,31.895,4.2000000000000002,MD,44,10,35.0,0.29999999999999999,,1999
IRIS,,,,0,0,,1,8.1999999999999993,,53283,,18,37.503999999999998,36.380000000000003,4.2999999999999998,MD,2,11,20.0,0.29999999999999999,,1999
EMEC,,,,0,0,,1,5.0,,37147,,19,37.299999999999997,36.329999999999998,4.2000000000000002,MW,56,11,1.0,0.0,,1999
IRIS,,,,0,0,,2,15.0,,53281,,14,37.200000000000003,37.087000000000003,4.2999999999999998,MC,5,11,6.0,0.29999999999999999,,1999
IRIS,,,,0,0,,8,14.1,,53264,,20,37.747,38.441000000000003,4.4000000000000004,MD,14,11,17.0,0.29999999999999999,,1999
IRIS,,,,0,0,,11,2.7000000000000002,,53257,,14,31.553999999999998,35.598999999999997,4.2000000000000002,ML,59,11,59.0,0.20000000000000001,,1999
NCEDCB,,,,0,0,,14,0.10000000000000001,,69668,,2,37.725999999999999,36.009,4.5,MD,11,11,11.039999999999999,0.29999999999999999,,1999
GII,,,,0,0,,16,21.0,,44074,,2,31.3812,35.448,4.0,MD,39,11,15.474,0.29999999999999999,,1999
IRIS,,,,0,0,,18,5.0,,53246,,6,27.658300000000001,34.525199999999998,4.2999999999999998,ML,34,11,28.0,0.20000000000000001,,1999
IRIS,,,,0,0,,25,10.0,,53240,,5,33.990000000000002,32.976999999999997,4.9000000000000004,ML,17,11,49.0,0.20000000000000001,,1999
IRIS,,,,0,0,,26,5.0,,53239,,15,37.701000000000001,38.542000000000002,4.2000000000000002,MD,42,11,17.0,0.29999999999999999,,1999
EMEC,,,,0,0,,3,16.0,,37275,,14,29.300000000000001,35.0,4.0,MW,7,12,1.0,0.0,,1999
IRIS,,,,0,0,,6,10.0,,53230,,14,37.649999999999999,36.137,4.2000000000000002,MD,41,12,36.0,0.29999999999999999,,1999
GII,,,,0,500,,6,25.0,,44076,,20,34.448700000000002,32.996499999999997,4.0999999999999996,MD,8,12,34.802999999999997,0.29999999999999999,,1999
GII,,,,0,350,,8,5.0,,44078,,3,29.306000000000001,34.801600000000001,4.2999999999999998,MB,35,12,48.119999999999997,0.26266666666666666,,1999
IRIS,,,,0,0,,12,103.2,,53225,,9,36.198,31.963999999999999,4.2999999999999998,MB,18,12,56.0,0.26266666666666666,,1999
GII,,,,0,0,,19,17.0,,44080,,8,29.700399999999998,34.960799999999999,4.2999999999999998,MB,42,12,49.390000000000001,0.26266666666666666,,1999
GII,,,,0,0,,21,14.0,,44081,,14,29.276199999999999,34.799399999999999,4.2000000000000002,MD,36,12,28.606000000000002,0.29999999999999999,,1999
IRIS,,,,0,0,,22,9.0,,53214,,5,37.531999999999996,38.573,4.0999999999999996,MD,50,12,23.0,0.29999999999999999,,1999
IRIS,,,,0,0,,28,33.0,,53207,,7,36.082999999999998,31.451000000000001,4.2000000000000002,MB,38,12,12.0,0.26266666666666666,,1999
EMEC,,,,0,0,,28,34.0,,37341,,12,30.23,31.440000000000001,4.0,MW,5,12,1.0,0.0,,1999
IRIS,,,,0,0,,28,5.0,,53205,,12,30.216999999999999,31.871200000000002,4.7999999999999998,ML,17,12,10.0,0.20000000000000001,,1999
GII,,,,0,0,,4,7.0,,44083,,0,27.904299999999999,34.833500000000001,4.2000000000000002,MD,52,1,36.716000000000001,0.29999999999999999,,2000
NCEDCB,,,,0,0,,7,10.0,,69672,,21,34.843000000000004,33.036999999999999,4.2000000000000002,ML,11,1,27.98,0.20000000000000001,,2000
IRIS,,,,0,0,,8,5.0,,53195,,10,36.283000000000001,35.770000000000003,4.2000000000000002,MD,48,1,59.0,0.29999999999999999,,2000
IRIS,,,,0,0,,9,10.0,,53194,,12,36.939999999999998,36.095999999999997,4.2000000000000002,MD,7,1,31.0,0.29999999999999999,,2000
IRIS,,,,0,0,,16,33.0,,53189,,19,36.670999999999999,36.734000000000002,4.2999999999999998,MD,34,1,56.0,0.29999999999999999,,2000
GII,,,,0,351,,17,5.0,,44085,,8,28.7197,34.6021,4.2999999999999998,MB,25,1,0.32600000000000001,0.26266666666666666,,2000
IRIS,,,,0,205,,18,10.0,,53187,,4,37.427999999999997,36.225999999999999,4.5999999999999996,MD,32,1,4.0,0.29999999999999999,,2000
IRIS,,,,0,0,,21,10.0,,53183,,16,36.192,30.991,4.0999999999999996,MD,6,1,21.0,0.29999999999999999,,2000
IRIS,,,,0,0,,25,11.800000000000001,,53180,,9,37.218000000000004,36.359000000000002,4.2999999999999998,MD,51,1,37.0,0.29999999999999999,,2000
IRIS,,,,0,0,,3,10.0,,53174,,2,37.146999999999998,31.565999999999999,4.0,MD,39,2,47.0,0.29999999999999999,,2000
NCEDCB,,,,0,0,,7,33.0,,69677,,19,34.279000000000003,31.533000000000001,4.4000000000000004,MB,42,2,50.159999999999997,0.26266666666666666,,2000
GII,,,,0,353,,15,5.0,,44086,,2,29.1722,34.775399999999998,4.2999999999999998,MB,50,2,35.622999999999998,0.26266666666666666,,2000
IRIS,,,,0,0,,16,7.0,,53163,,2,36.911000000000001,37.173000000000002,4.0,MD,28,2,4.0,0.29999999999999999,,2000
GII,,,,0,0,,24,5.0,,44088,,5,29.547000000000001,34.437899999999999,4.2999999999999998,MD,8,2,50.387999999999998,0.29999999999999999,,2000
IRIS,,,,0,288,,2,5.0,,53151,,23,36.098999999999997,30.286000000000001,4.4000000000000004,MD,26,3,49.0,0.29999999999999999,,2000
IRIS,,,,0,0,,5,33.0,,53146,,3,35.944000000000003,30.263999999999999,4.2000000000000002,MD,25,3,29.0,0.29999999999999999,,2000
NCEDCB,,,,0,206,,6,50.799999999999997,,69678,,10,37.173999999999999,35.246000000000002,4.5999999999999996,MD,28,3,41.109999999999999,0.29999999999999999,,2000
GII,,,,0,132,,8,5.0,,44089,,14,28.780999999999999,34.712899999999998,4.9000000000000004,MB,22,3,25.338999999999999,0.26266666666666666,,2000
GII,,,,0,354,,8,5.0,,44090,,14,29.020399999999999,34.736800000000002,4.2999999999999998,MB,28,3,10.635,0.26266666666666666,,2000
GII,,,,0,0,,8,5.0,,44091,,15,29.016300000000001,34.5501,4.2999999999999998,MB,5,3,35.631,0.26266666666666666,,2000
IRIS,,,,0,501,,9,25.0,,53130,,19,35.271999999999998,31.065000000000001,4.0999999999999996,ML,57,3,52.0,0.20000000000000001,,2000
NCEDCB,,,,0,0,,9,25.0,,69682,,19,35.615000000000002,31.058,4.0999999999999996,ML,57,3,53.530000000000001,0.20000000000000001,,2000
IRIS,,,,0,0,,10,10.0,,53128,,8,37.588000000000001,32.579000000000001,4.0,MD,35,3,8.0,0.29999999999999999,,2000
GII,,,,0,0,,10,3.0,,44092,,9,27.312100000000001,33.057000000000002,4.2999999999999998,MB,45,3,32.630000000000003,0.26266666666666666,,2000
IRIS,,,,0,0,,15,11.0,,53119,,6,36.795999999999999,36.939999999999998,4.0999999999999996,MD,13,3,35.0,0.29999999999999999,,2000
GII,,,,0,0,,25,14.0,,44097,,9,29.830100000000002,34.517800000000001,4.0,MD,36,3,17.442,0.29999999999999999,,2000
IRIS,,,,0,0,,27,66.900000000000006,,53104,,5,35.985999999999997,30.808,4.5999999999999996,MB,51,3,27.0,0.26266666666666666,,2000
NCEDCB,,,,0,0,,29,8.0,,69688,,12,34.752000000000002,33.136000000000003,4.0,ML,28,3,53.359999999999999,0.20000000000000001,,2000
IRIS,,,,0,0,,31,10.0,,53096,,23,36.616999999999997,30.260000000000002,4.2000000000000002,MD,1,3,0.0,0.29999999999999999,,2000
GII,,,,0,503,,1,5.0,,44099,,10,29.032299999999999,34.761800000000001,4.0999999999999996,MD,31,4,38.551000000000002,0.29999999999999999,,2000
EMEC,,,,0,207,,2,28.0,,37406,,11,37.630000000000003,37.369999999999997,4.5999999999999996,MW,41,4,1.0,0.0,,2000
NCEDCB,,,,0,0,,3,33.0,,69691,,0,36.670000000000002,34.259999999999998,4.4000000000000004,MD,23,4,50.399999999999999,0.29999999999999999,,2000
EMEC,,,,0,290,,6,5.0,,37414,,6,28.800000000000001,34.82,4.4000000000000004,MW,37,4,1.0,0.0,,2000
NCEDCB,,,,0,0,,6,15.0,,69693,,11,35.170999999999999,34.131999999999998,4.2000000000000002,ML,5,4,59.049999999999997,0.20000000000000001,,2000
IRIS,,,,0,0,,8,20.0,,53073,,11,34.390000000000001,33.079999999999998,4.7000000000000002,MD,1,4,32.0,0.29999999999999999,,2000
NCEDCB,,,,0,355,,8,20.0,,69695,,11,34.765000000000001,32.997,4.2999999999999998,ML,1,4,36.439999999999998,0.20000000000000001,,2000
GII,,,,0,0,,23,9.0,,44104,,4,34.575499999999998,33.264899999999997,4.2999999999999998,MB,56,4,38.536999999999999,0.26266666666666666,,2000
GII,,,,0,0,,26,13.0,,44105,,1,29.9772,34.405500000000004,4.2999999999999998,MD,3,4,48.924999999999997,0.29999999999999999,,2000
EMEC,,,,0,250,,3,53.0,,37438,,3,35.969999999999999,30.359999999999999,4.5,MW,11,5,1.0,0.0,,2000
NCEDCB,,,,0,0,,5,67.299999999999997,,69702,,22,36.097999999999999,30.800999999999998,4.0,MB,33,5,7.8200000000000003,0.26266666666666666,,2000
IRIS,,,,0,0,,8,33.0,,53047,,19,35.591000000000001,30.847000000000001,4.2000000000000002,MB,24,5,15.0,0.26266666666666666,,2000
EMEC,,,,0,0,,9,25.0,,37444,,15,33.759999999999998,32.490000000000002,4.0999999999999996,MW,8,5,1.0,0.0,,2000
