Agency,ErrorStrike,SemiMajor90,SemiMinor90,cluster_flag,cluster_index,comment,day,depth,depthError,eventID,flag,hour,latitude,longitude,magnitude,magnitudeType,minute,month,second,sigmaMagnitude,timeError,year
IRIS,,,,0,723,,29,10.0,,53983,,14,36.071399999999997,35.828099999999999,4.2000000000000002,MD,34,3,23.0,0.29999999999999999,,1998
NCEDCB,,,,0,724,,4,12.0,,69487,,2,36.965000000000003,31.600000000000001,4.2000000000000002,MD,57,4,30.199999999999999,0.29999999999999999,,1998
NCEDCB,,,,0,1003,,6,50.0,,69488,,7,35.087000000000003,33.872,4.0,MD,33,4,23.120000000000001,0.29999999999999999,,1998
EMEC,,,,0,1005,,21,26.0,,35517,,4,34.82,33.049999999999997,4.0,MW,54,4,1.0,0.0,,1998
NCEDCB,,,,0,332,,25,10.0,,69496,,1,29.608000000000001,34.246000000000002,4.5,ML,29,4,30.039999999999999,0.20000000000000001,,1998
GII,,,,0,0,,6,11.0,,43910,,21,32.9176,34.931699999999999,4.0999999999999996,MD,52,5,32.978999999999999,0.29999999999999999,,1998
GII,,,,0,538,,7,5.0,,43911,,15,27.060700000000001,35.198799999999999,4.2999999999999998,MB,13,5,0.87,0.26266666666666666,,1998
IRIS,,,,0,871,,16,10.0,,53917,,23,37.196300000000001,36.057899999999997,4.0999999999999996,MD,47,5,20.0,0.29999999999999999,,1998
GII,,,,0,539,,31,3.0,,43917,,13,30.229399999999998,35.002299999999998,4.2999999999999998,MD,25,5,28.039999999999999,0.29999999999999999,,1998
GII,,,,0,725,,6,25.0,,43920,,2,29.551200000000001,32.857700000000001,4.2000000000000002,MB,54,6,40.485999999999997,0.26266666666666666,,1998
NCEDCB,,,,0,726,,7,104.90000000000001,,69499,,9,37.101999999999997,30.585000000000001,4.2000000000000002,MB,12,6,6.2800000000000002,0.26266666666666666,,1998
GII,,,,0,0,,20,1.0,,43925,,2,30.2179,32.847900000000003,4.0999999999999996,MD,27,6,4.6660000000000004,0.29999999999999999,,1998
EMEC,,,,0,27,,27,47.0,,35709,,13,36.850000000000001,35.32,6.2000000000000002,MW,55,6,1.0,0.0,,1998
NCEDCB,,,,0,0,,2,9.0,,69521,,2,36.299999999999997,31.893999999999998,4.0,MD,35,7,32.0,0.29999999999999999,,1998
NCEDCB,,,,0,0,,14,5.0,,69531,,5,35.200000000000003,34.113,4.0,MD,45,7,9.3000000000000007,0.29999999999999999,,1998
IRIS,,,,0,0,,18,5.7999999999999998,,53812,,21,36.686500000000002,33.681399999999996,4.4000000000000004,MD,2,7,45.0,0.29999999999999999,,1998
NCEDCB,,,,0,730,,22,10.0,,69535,,7,36.149000000000001,35.854999999999997,4.2000000000000002,MD,53,7,3.7400000000000002,0.29999999999999999,,1998
GII,,,,0,1013,,24,5.0,,43929,,17,29.215399999999999,34.752600000000001,4.0,MD,24,7,21.155999999999999,0.29999999999999999,,1998
NCEDCB,,,,0,731,,25,10.0,,69536,,23,35.420000000000002,31.311,4.2000000000000002,MD,25,7,4.7400000000000002,0.29999999999999999,,1998
GII,,,,0,543,,3,25.0,,43932,,21,34.455500000000001,33.965800000000002,4.2999999999999998,MB,59,8,52.463000000000001,0.26266666666666666,,1998
GII,,,,0,0,,1,5.0,,43936,,4,33.920299999999997,36.6935,4.2999999999999998,MD,32,9,20.548999999999999,0.29999999999999999,,1998
GII,,,,0,1016,,3,6.0,,43938,,21,28.314,34.349800000000002,4.0,MD,10,9,25.280999999999999,0.29999999999999999,,1998
GII,,,,0,1017,,5,6.0,,43939,,6,27.789300000000001,34.531799999999997,4.0,MD,6,9,49.881999999999998,0.29999999999999999,,1998
EMEC,,,,0,883,,22,33.0,,35941,,4,36.93,37.0,4.0999999999999996,MW,58,9,1.0,0.0,,1998
IRIS,,,,0,545,,26,1.6000000000000001,,53719,,3,37.147599999999997,36.287199999999999,4.2999999999999998,MD,12,9,48.0,0.29999999999999999,,1998
GII,,,,0,736,,27,5.0,,43943,,22,28.799499999999998,34.776000000000003,4.2000000000000002,MB,25,9,31.946999999999999,0.26266666666666666,,1998
IRIS,,,,0,884,,29,11.0,,53712,,3,35.946199999999997,31.068300000000001,4.0999999999999996,MB,7,9,50.0,0.26266666666666666,,1998
GII,,,,0,0,,13,6.0,,43949,,18,35.143599999999999,37.7956,4.0,MD,55,10,42.889000000000003,0.29999999999999999,,1998
NCEDCB,,,,0,403,,7,33.0,,69556,,20,35.654000000000003,31.59,4.4000000000000004,MD,38,11,57.100000000000001,0.29999999999999999,,1998
NCEDCB,,,,0,549,,9,92.0,,69557,,3,37.100000000000001,30.809999999999999,4.2999999999999998,MD,53,11,4.7999999999999998,0.29999999999999999,,1998
EMEC,,,,0,886,,19,16.0,,36125,,12,29.699999999999999,34.630000000000003,4.0999999999999996,MW,9,11,1.0,0.0,,1998
NCEDCB,,,,0,738,,19,6.0,,69561,,13,37.722000000000001,30.780000000000001,4.2000000000000002,MD,26,11,47.100000000000001,0.29999999999999999,,1998
IRIS,,,,0,340,,20,12.0,,53647,,8,27.683900000000001,34.161000000000001,4.5,MD,1,11,29.0,0.29999999999999999,,1998
GII,,,,0,0,,21,6.0,,43955,,21,27.4209,35.159700000000001,4.0999999999999996,MD,18,11,31.625,0.29999999999999999,,1998
IRIS,,,,0,0,,22,8.5999999999999996,,53643,,11,37.707999999999998,38.1404,4.2000000000000002,MD,58,11,5.0,0.29999999999999999,,1998
IRIS,,,,0,0,,3,2.0,,53635,,9,31.120000000000001,33.719999999999999,4.0999999999999996,MD,41,12,48.0,0.29999999999999999,,1998
IRIS,,,,0,341,,8,13.0,,53627,,17,36.556600000000003,36.807299999999998,4.5,MD,36,12,31.0,0.29999999999999999,,1998
KOERI,,,,0,270,,13,1.0,,65018,,8,37.729999999999997,34.270000000000003,4.5999999999999996,MD,14,12,40.299999999999997,0.29999999999999999,,1998
NCEDCB,,,,0,0,,14,10.0,,69564,,20,26.553999999999998,31.099,4.5,MB,48,12,44.009999999999998,0.26266666666666666,,1998
GII,,,,0,741,,14,11.0,,43961,,23,31.328900000000001,35.543100000000003,4.2000000000000002,MD,37,12,56.875,0.29999999999999999,,1998
GII,,,,0,0,,15,2.0,,43962,,11,32.776800000000001,35.6297,4.0,MD,17,12,0.53600000000000003,0.29999999999999999,,1998
EMEC,,,,0,888,,22,25.0,,36191,,4,35.829999999999998,33.93,4.0999999999999996,MW,51,12,1.0,0.0,,1998
NCEDCB,,,,0,555,,21,10.0,,69575,,2,37.090000000000003,36.223999999999997,4.2999999999999998,MD,13,1,50.600000000000001,0.29999999999999999,,1999
GII,,,,0,556,,2,5.0,,43969,,18,28.799900000000001,34.706600000000002,4.2999999999999998,MB,1,2,28.797999999999998,0.26266666666666666,,1999
GII,,,,0,0,,8,8.0,,43972,,9,33.772599999999997,35.145400000000002,4.2999999999999998,MB,15,2,57.804000000000002,0.26266666666666666,,1999
NCEDCB,,,,0,557,,21,88.400000000000006,,69583,,17,36.537999999999997,31.001000000000001,4.2999999999999998,MB,47,2,57.409999999999997,0.26266666666666666,,1999
GII,,,,0,0,,23,25.0,,43974,,7,33.533000000000001,34.463700000000003,4.2000000000000002,MD,43,2,55.813000000000002,0.29999999999999999,,1999
GII,,,,0,0,,9,25.0,,43978,,2,33.124899999999997,32.699399999999997,4.0999999999999996,MD,7,3,21.715,0.29999999999999999,,1999
NCEDCB,,,,0,891,,18,33.0,,69596,,2,35.32,30.619,4.0999999999999996,ML,53,3,50.560000000000002,0.20000000000000001,,1999
NCEDCB,,,,0,892,,25,125.09999999999999,,69601,,16,37.040999999999997,31.126000000000001,4.0999999999999996,MB,37,3,5.7400000000000002,0.26266666666666666,,1999
GII,,,,0,744,,27,25.0,,43979,,13,34.610500000000002,33.254399999999997,4.2000000000000002,MD,42,3,29.527000000000001,0.29999999999999999,,1999
NCEDCB,,,,0,1024,,31,33.0,,69605,,13,35.011000000000003,33.777000000000001,4.0,ML,17,3,27.829999999999998,0.20000000000000001,,1999
IRIS,,,,0,559,,4,74.299999999999997,,53551,,11,35.768999999999998,31.001000000000001,4.2999999999999998,MB,40,4,39.0,0.26266666666666666,,1999
GII,,,,0,0,,11,4.0,,43981,,19,33.150199999999998,35.634700000000002,4.2000000000000002,MD,45,4,5.5499999999999998,0.29999999999999999,,1999
NCEDCB,,,,0,271,,11,8.0,,69609,,21,37.771000000000001,38.18,4.5999999999999996,MD,35,4,9.3000000000000007,0.29999999999999999,,1999
EMEC,,,,0,0,,19,13.0,,36517,,0,37.07,37.07,4.0999999999999996,MW,16,4,1.0,0.0,,1999
IRIS,,,,0,0,,30,49.799999999999997,,53531,,23,26.710999999999999,31.215,4.9000000000000004,MD,27,4,18.0,0.29999999999999999,,1999
KOERI,,,,0,1026,,9,8.0,,64957,,8,35.259999999999998,32.390000000000001,4.0,MD,47,5,57.5,0.29999999999999999,,1999
GII,,,,0,561,,10,5.0,,43986,,6,28.129200000000001,33.888199999999998,4.2999999999999998,MB,7,5,38.020000000000003,0.26266666666666666,,1999
EMEC,,,,0,71,,25,38.0,,36591,,17,34.479999999999997,32.18,5.5999999999999996,MW,15,5,1.0,0.0,,1999
NCEDCB,,,,0,1027,,29,10.0,,69621,,20,37.491,36.350999999999999,4.0,MD,54,5,5.7000000000000002,0.29999999999999999,,1999
GII,,,,0,0,,2,10.0,,43988,,2,32.400500000000001,35.405900000000003,4.2999999999999998,MB,11,6,52.195999999999998,0.26266666666666666,,1999
NCEDCB,,,,0,562,,9,33.0,,69624,,0,34.976999999999997,33.878,4.2999999999999998,MB,28,6,29.07,0.26266666666666666,,1999
IRIS,,,,0,107,,17,10.0,,53497,,14,28.201000000000001,34.520000000000003,5.2999999999999998,MD,20,6,23.0,0.29999999999999999,,1999
GII,,,,0,0,,20,5.0,,44003,,10,34.028500000000001,35.741199999999999,4.2999999999999998,MD,44,6,29.376999999999999,0.29999999999999999,,1999
IRIS,,,,0,0,,26,9.4000000000000004,,53485,,6,34.478000000000002,36.625,4.5999999999999996,ML,34,6,14.0,0.20000000000000001,,1999
EMEC,,,,0,408,,29,8.0,,36684,,0,37.710000000000001,30.890000000000001,4.4000000000000004,MW,54,6,1.0,0.0,,1999
NCEDCB,,,,0,894,,2,33.0,,69636,,7,35.805,33.950000000000003,4.0999999999999996,ML,33,7,44.700000000000003,0.20000000000000001,,1999
IRIS,,,,0,0,,25,13.0,,53457,,17,36.668999999999997,36.765999999999998,4.0999999999999996,MD,54,7,56.0,0.29999999999999999,,1999
IRIS,,,,0,0,,27,3.0,,53456,,4,36.0,37.229999999999997,4.0999999999999996,MD,19,7,14.0,0.29999999999999999,,1999
EMEC,,,,0,152,,13,33.0,,36823,,15,34.710000000000001,32.890000000000001,5.0,MW,31,8,1.0,0.0,,1999
IRIS,,,,0,80,,25,90.200000000000003,,53376,,17,36.198,31.698,5.5,ML,46,8,16.0,0.20000000000000001,,1999
EMEC,,,,0,273,,28,39.0,,36950,,20,35.07,30.539999999999999,4.5999999999999996,MW,16,8,1.0,0.0,,1999
GII,,,,0,0,,29,7.0,,44056,,5,28.7379,33.319699999999997,4.2999999999999998,MD,15,8,8.2739999999999991,0.29999999999999999,,1999
EMEC,,,,0,413,,24,12.0,,37044,,19,37.5,38.600000000000001,4.4000000000000004,MW,8,9,1.0,0.0,,1999
GII,,,,0,0,,25,5.0,,44064,,3,35.475499999999997,37.681100000000001,4.0,MD,47,9,34.186,0.29999999999999999,,1999
EMEC,,,,0,0,,3,70.0,,37066,,15,36.240000000000002,30.550000000000001,4.2000000000000002,MW,48,10,1.0,0.0,,1999
GII,,,,0,205,,5,14.0,,44067,,5,28.913900000000002,34.8964,4.7999999999999998,MB,44,10,36.546999999999997,0.26266666666666666,,1999
IRIS,,,,0,414,,5,5.0,,53324,,5,29.443999999999999,34.622,4.4000000000000004,MB,51,10,59.0,0.26266666666666666,,1999
IRIS,,,,0,32,,11,12.1,,53315,,20,28.954999999999998,31.507000000000001,6.0999999999999996,ML,39,10,34.0,0.20000000000000001,,1999
EMEC,,,,0,0,,28,9.0,,37135,,15,30.399999999999999,34.979999999999997,4.2999999999999998,MW,39,10,1.0,0.0,,1999
IRIS,,,,0,572,,1,8.1999999999999993,,53283,,18,37.503999999999998,36.380000000000003,4.2999999999999998,MD,2,11,20.0,0.29999999999999999,,1999
IRIS,,,,0,573,,2,15.0,,53281,,14,37.200000000000003,37.087000000000003,4.2999999999999998,MC,5,11,6.0,0.29999999999999999,,1999
IRIS,,,,0,757,,11,2.7000000000000002,,53257,,14,31.553999999999998,35.598999999999997,4.2000000000000002,ML,59,11,59.0,0.20000000000000001,,1999
IRIS,,,,0,172,,25,10.0,,53240,,5,33.990000000000002,32.976999999999997,4.9000000000000004,ML,17,11,49.0,0.20000000000000001,,1999
IRIS,,,,0,208,,28,5.0,,53205,,12,30.216999999999999,31.871200000000002,4.7999999999999998,ML,17,12,10.0,0.20000000000000001,,1999
IRIS,,,,0,0,,8,5.0,,53195,,10,36.283000000000001,35.770000000000003,4.2000000000000002,MD,48,1,59.0,0.29999999999999999,,2000
IRIS,,,,0,581,,16,33.0,,53189,,19,36.670999999999999,36.734000000000002,4.2999999999999998,MD,34,1,56.0,0.29999999999999999,,2000
IRIS,,,,0,275,,18,10.0,,53187,,4,37.427999999999997,36.225999999999999,4.5999999999999996,MD,32,1,4.0,0.29999999999999999,,2000
IRIS,,,,0,1039,,3,10.0,,53174,,2,37.146999999999998,31.565999999999999,4.0,MD,39,2,47.0,0.29999999999999999,,2000
GII,,,,0,586,,24,5.0,,44088,,5,29.547000000000001,34.437899999999999,4.2999999999999998,MD,8,2,50.387999999999998,0.29999999999999999,,2000
GII,,,,0,173,,8,5.0,,44089,,14,28.780999999999999,34.712899999999998,4.9000000000000004,MB,22,3,25.338999999999999,0.26266666666666666,,2000
IRIS,,,,0,899,,9,25.0,,53130,,19,35.271999999999998,31.065000000000001,4.0999999999999996,ML,57,3,52.0,0.20000000000000001,,2000
IRIS,,,,0,1041,,10,10.0,,53128,,8,37.588000000000001,32.579000000000001,4.0,MD,35,3,8.0,0.29999999999999999,,2000
GII,,,,0,0,,10,3.0,,44092,,9,27.312100000000001,33.057000000000002,4.2999999999999998,MB,45,3,32.630000000000003,0.26266666666666666,,2000
IRIS,,,,0,277,,27,66.900000000000006,,53104,,5,35.985999999999997,30.808,4.5999999999999996,MB,51,3,27.0,0.26266666666666666,,2000
IRIS,,,,0,763,,31,10.0,,53096,,23,36.616999999999997,30.260000000000002,4.2000000000000002,MD,1,3,0.0,0.29999999999999999,,2000
EMEC,,,,0,278,,2,28.0,,37406,,11,37.630000000000003,37.369999999999997,4.5999999999999996,MW,41,4,1.0,0.0,,2000
NCEDCB,,,,0,0,,3,33.0,,69691,,0,36.670000000000002,34.259999999999998,4.4000000000000004,MD,23,4,50.399999999999999,0.29999999999999999,,2000
NCEDCB,,,,0,0,,6,15.0,,69693,,11,35.170999999999999,34.131999999999998,4.2000000000000002,ML,5,4,59.049999999999997,0.20000000000000001,,2000
NCEDCB,,,,0,592,,8,20.0,,69695,,11,34.765000000000001,32.997,4.2999999999999998,ML,1,4,36.439999999999998,0.20000000000000001,,2000
EMEC,,,,0,210,,12,33.0,,37447,,3,37.009999999999998,36.060000000000002,4.7999999999999998,MW,1,5,1.0,0.0,,2000
EMEC,,,,0,0,,27,36.0,,37465,,7,36.140000000000001,35.210000000000001,4.4000000000000004,MW,49,5,1.0,0.0,,2000
IRIS,,,,0,596,,28,17.0,,53029,,11,37.054000000000002,35.286000000000001,4.2999999999999998,MD,4,5,56.0,0.29999999999999999,,2000
NCEDCB,,,,0,1043,,23,10.0,,69714,,1,35.439,31.204999999999998,4.0,MB,13,6,56.299999999999997,0.26266666666666666,,2000
EMEC,,,,0,0,,25,6.0,,37504,,19,28.140000000000001,32.850000000000001,4.0999999999999996,MW,18,6,1.0,0.0,,2000
IRIS,,,,0,212,,25,18.0,,53014,,19,28.542000000000002,33.240000000000002,4.7999999999999998,ML,18,6,52.0,0.20000000000000001,,2000
IRIS,,,,0,598,,29,8.0,,53013,,14,29.855,32.103000000000002,4.2999999999999998,MD,44,6,55.0,0.29999999999999999,,2000
IRIS,,,,0,33,,3,121.90000000000001,,53012,,5,36.295000000000002,31.707000000000001,6.0999999999999996,MD,35,7,38.0,0.29999999999999999,,2000
GII,,,,0,905,,5,12.0,,44120,,3,31.475999999999999,35.580599999999997,4.0999999999999996,MD,33,7,50.890999999999998,0.29999999999999999,,2000
NCEDCB,,,,0,906,,6,10.0,,69716,,3,37.701999999999998,36.558,4.0999999999999996,MB,36,7,19.420000000000002,0.26266666666666666,,2000
GII,,,,0,600,,22,13.0,,44123,,10,29.351900000000001,34.931699999999999,4.2999999999999998,MB,16,7,31.989000000000001,0.26266666666666666,,2000
IRIS,,,,0,0,,23,5.0,,52993,,14,35.981999999999999,38.273000000000003,4.2000000000000002,MD,51,7,43.0,0.29999999999999999,,2000
GII,,,,0,0,,26,10.0,,44124,,3,27.256799999999998,34.6783,4.0,MD,36,7,28.518000000000001,0.29999999999999999,,2000
IRIS,,,,0,766,,30,9.0,,52986,,17,36.948999999999998,30.510000000000002,4.2000000000000002,MD,54,7,51.0,0.29999999999999999,,2000
IRIS,,,,0,0,,30,78.0,,52985,,22,27.859999999999999,33.780000000000001,4.0999999999999996,MD,24,7,54.0,0.29999999999999999,,2000
NCEDCB,,,,0,907,,2,20.0,,69720,,5,35.536000000000001,32.055999999999997,4.0999999999999996,ML,30,8,53.710000000000001,0.20000000000000001,,2000
IRIS,,,,0,81,,8,25.0,,52970,,4,34.570999999999998,32.186999999999998,5.5,MD,57,8,42.0,0.29999999999999999,,2000
IRIS,,,,0,767,,9,25.0,,52967,,0,26.719999999999999,34.780000000000001,4.2000000000000002,MD,9,8,53.0,0.29999999999999999,,2000
GII,,,,0,605,,20,25.0,,44129,,17,27.4435,33.081699999999998,4.2999999999999998,MB,38,8,52.591000000000001,0.26266666666666666,,2000
GII,,,,0,0,,27,5.0,,44131,,6,34.179200000000002,35.644399999999997,4.2999999999999998,MD,48,8,9.1199999999999992,0.29999999999999999,,2000
NCEDCB,,,,0,610,,21,10.0,,69729,,1,37.084000000000003,36.799999999999997,4.2999999999999998,MD,37,9,51.5,0.29999999999999999,,2000
IRIS,,,,0,423,,22,25.0,,52877,,10,37.024000000000001,33.115000000000002,4.4000000000000004,MD,41,9,56.0,0.29999999999999999,,2000
IRIS,,,,0,284,,29,10.0,,52871,,10,27.809999999999999,34.340000000000003,4.5999999999999996,MD,53,9,4.0,0.29999999999999999,,2000
IRIS,,,,0,0,,3,6.0,,52862,,15,37.380000000000003,38.738999999999997,4.0999999999999996,MD,19,10,51.0,0.29999999999999999,,2000
IRIS,,,,0,0,,13,33.0,,52845,,6,36.811999999999998,34.131999999999998,4.2999999999999998,MD,10,10,56.0,0.29999999999999999,,2000
GII,,,,0,771,,19,25.0,,44139,,18,34.814500000000002,33.270899999999997,4.2000000000000002,MB,16,10,52.695999999999998,0.26266666666666666,,2000
EMEC,,,,0,0,,3,25.0,,37628,,21,28.940000000000001,32.740000000000002,4.2000000000000002,MW,19,11,1.0,0.0,,2000
IRIS,,,,0,0,,4,25.0,,52829,,7,35.228999999999999,31.213000000000001,4.0,MD,47,11,35.0,0.29999999999999999,,2000
EMEC,,,,0,910,,10,9.0,,37683,,9,36.32,35.310000000000002,4.0999999999999996,MW,9,12,1.0,0.0,,2000
EMEC,,,,0,424,,16,37.0,,37693,,14,33.560000000000002,33.170000000000002,4.4000000000000004,MW,27,12,1.0,0.0,,2000
IRIS,,,,0,615,,18,135.0,,52796,,1,34.819000000000003,32.939999999999998,4.2999999999999998,MB,37,12,35.0,0.26266666666666666,,2000
IRIS,,,,0,353,,18,9.0,,52794,,12,37.329000000000001,36.039000000000001,4.5,MD,19,12,31.0,0.29999999999999999,,2000
EMEC,,,,0,0,,25,6.0,,37701,,1,28.100000000000001,34.759999999999998,4.0999999999999996,MW,58,12,1.0,0.0,,2000
NCEDCB,,,,0,175,,25,10.0,,69751,,1,28.611999999999998,35.009,4.9000000000000004,ML,58,12,58.670000000000002,0.20000000000000001,,2000
IRIS,,,,0,0,,29,27.0,,52788,,10,30.376999999999999,30.943000000000001,4.0,MD,13,12,33.0,0.29999999999999999,,2000
GII,,,,0,616,,5,5.0,,44145,,19,27.880400000000002,32.941699999999997,4.2999999999999998,MB,0,1,23.997,0.26266666666666666,,2001
IRIS,,,,0,0,,5,45.0,,52781,,23,35.670000000000002,31.997,4.0999999999999996,ML,20,1,46.0,0.20000000000000001,,2001
NCEDCB,,,,0,1049,,10,11.0,,69753,,3,36.969999999999999,31.329999999999998,4.0,ML,53,1,24.199999999999999,0.20000000000000001,,2001
IRIS,,,,0,915,,17,33.0,,52766,,12,30.221,36.533000000000001,4.0999999999999996,MD,23,1,11.0,0.29999999999999999,,2001
EMEC,,,,0,0,,25,15.0,,37739,,12,35.969999999999999,34.140000000000001,4.0999999999999996,MW,7,1,1.0,0.0,,2001
IRIS,,,,0,0,,27,10.0,,52748,,8,37.076000000000001,34.881,4.2999999999999998,MB,11,1,0.0,0.26266666666666666,,2001
IRIS,,,,0,0,,31,10.0,,52741,,13,35.838000000000001,30.398,4.0999999999999996,MD,24,1,29.0,0.29999999999999999,,2001
EMEC,,,,0,355,,2,33.0,,37749,,9,37.700000000000003,30.239999999999998,4.5,MW,51,2,1.0,0.0,,2001
GII,,,,0,619,,7,9.0,,44148,,3,29.262499999999999,34.923200000000001,4.2999999999999998,MB,39,2,0.63100000000000001,0.26266666666666666,,2001
IRIS,,,,0,0,,5,33.0,,52708,,2,32.991,30.516999999999999,4.2999999999999998,MD,19,3,48.0,0.29999999999999999,,2001
NCEDCB,,,,0,622,,7,10.0,,69764,,14,35.124000000000002,30.689,4.2999999999999998,MD,19,3,19.109999999999999,0.29999999999999999,,2001
IRIS,,,,0,1050,,15,8.8000000000000007,,52701,,20,37.703000000000003,38.292000000000002,4.0,MD,39,3,23.0,0.29999999999999999,,2001
IRIS,,,,0,178,,2,25.0,,52688,,11,31.756,30.859000000000002,4.9000000000000004,MD,28,4,59.0,0.29999999999999999,,2001
EMEC,,,,0,0,,11,20.0,,37816,,8,35.969999999999999,36.119999999999997,4.0,MW,27,4,1.0,0.0,,2001
NCEDCB,,,,0,0,,17,11.0,,69766,,12,36.743000000000002,33.549999999999997,4.0999999999999996,MD,32,4,16.300000000000001,0.29999999999999999,,2001
IRIS,,,,0,0,,18,10.0,,52683,,7,37.030000000000001,37.530999999999999,4.0999999999999996,MD,11,4,49.0,0.29999999999999999,,2001
KOERI,,,,0,625,,23,12.0,,64457,,0,35.25,32.729999999999997,4.2999999999999998,MD,39,4,1.8,0.29999999999999999,,2001
NCEDCB,,,,0,776,,24,71.400000000000006,,69770,,14,35.988,30.597999999999999,4.2000000000000002,MD,47,4,12.220000000000001,0.29999999999999999,,2001
GII,,,,0,0,,25,6.0,,44153,,1,32.7209,35.635599999999997,4.0,MD,37,4,37.865000000000002,0.29999999999999999,,2001
EMEC,,,,0,1052,,29,5.0,,37822,,12,33.850000000000001,35.82,4.0,MW,41,4,1.0,0.0,,2001
KOERI,,,,0,0,,29,14.0,,64449,,12,35.710000000000001,35.240000000000002,4.5999999999999996,MD,42,4,15.800000000000001,0.29999999999999999,,2001
IRIS,,,,0,0,,29,30.300000000000001,,52672,,21,34.241999999999997,35.948,4.0,MD,36,4,49.0,0.29999999999999999,,2001
IRIS,,,,0,1053,,10,26.5,,52665,,13,34.771999999999998,33.834000000000003,4.0,MD,17,5,53.0,0.29999999999999999,,2001
GII,,,,0,1054,,11,5.0,,44160,,3,28.234999999999999,34.495199999999997,4.0,MD,26,5,51.411000000000001,0.29999999999999999,,2001
IRIS,,,,0,0,,26,10.0,,52650,,3,26.971,34.963000000000001,4.4000000000000004,MD,7,5,3.0,0.29999999999999999,,2001
IRIS,,,,0,290,,12,10.0,,52639,,13,29.855,31.234999999999999,4.5999999999999996,ML,43,6,25.0,0.20000000000000001,,2001
GII,,,,0,0,,16,25.0,,44167,,15,33.777299999999997,32.716700000000003,4.2999999999999998,MB,4,6,53.875999999999998,0.26266666666666666,,2001
EMEC,,,,0,1055,,23,21.0,,37881,,13,36.020000000000003,34.100000000000001,4.0,MW,37,6,1.0,0.0,,2001
NCEDCB,,,,0,83,,25,5.0,,69788,,13,37.238,36.206000000000003,5.5,MWC,28,6,46.509999999999998,0.0,,2001
IRIS,,,,0,0,,29,20.199999999999999,,52625,,1,27.437999999999999,34.895000000000003,4.2000000000000002,MD,23,6,7.0,0.29999999999999999,,2001
IRIS,,,,0,0,,5,33.0,,52621,,17,36.137,38.847999999999999,4.7000000000000002,MD,49,7,24.0,0.29999999999999999,,2001
IRIS,,,,0,357,,31,33.0,,52597,,10,36.832999999999998,35.533000000000001,4.5,MD,9,7,42.0,0.29999999999999999,,2001
GII,,,,0,628,,4,5.0,,44171,,15,28.788699999999999,34.785299999999999,4.2999999999999998,MB,30,8,23.155999999999999,0.26266666666666666,,2001
IRIS,,,,0,0,,8,5.0,,52589,,8,27.981000000000002,34.762999999999998,4.0,MD,5,8,22.0,0.29999999999999999,,2001
EMEC,,,,0,1056,,19,29.0,,37968,,14,35.469999999999999,31.170000000000002,4.0,MW,35,8,1.0,0.0,,2001
KOERI,,,,0,920,,19,5.0,,64393,,14,35.340000000000003,31.690000000000001,4.0999999999999996,MD,35,8,28.899999999999999,0.29999999999999999,,2001
NCEDCB,,,,0,214,,20,10.0,,69798,,16,27.370999999999999,34.095999999999997,4.7999999999999998,ML,31,8,50.060000000000002,0.20000000000000001,,2001
GII,,,,0,0,,28,25.0,,44175,,5,34.426600000000001,34.109999999999999,4.2000000000000002,MB,11,8,19.579999999999998,0.26266666666666666,,2001
IRIS,,,,0,291,,28,10.0,,52569,,8,26.887,34.887,4.5999999999999996,MD,52,8,49.0,0.29999999999999999,,2001
IRIS,,,,0,215,,2,66.5,,52566,,0,34.899000000000001,33.756,4.7999999999999998,MD,3,9,29.0,0.29999999999999999,,2001
GII,,,,0,0,,21,13.0,,44179,,14,32.607700000000001,35.280500000000004,4.0999999999999996,MD,22,9,12.406000000000001,0.29999999999999999,,2001
GII,,,,0,1057,,22,6.0,,44180,,5,31.889099999999999,35.442500000000003,4.0,MD,34,9,48.695,0.29999999999999999,,2001
GII,,,,0,0,,8,9.0,,44182,,11,30.470400000000001,35.279899999999998,4.2999999999999998,MB,25,10,51.984000000000002,0.26266666666666666,,2001
IRIS,,,,0,0,,18,10.0,,52530,,8,36.274999999999999,30.887,4.0999999999999996,MD,28,10,45.0,0.29999999999999999,,2001
EMEC,,,,0,292,,18,33.0,,38035,,15,36.899999999999999,35.210000000000001,4.5999999999999996,MW,50,10,1.0,0.0,,2001
GII,,,,0,777,,29,9.0,,44183,,4,29.294699999999999,34.876399999999997,4.2000000000000002,MD,53,10,55.130000000000003,0.29999999999999999,,2001
EMEC,,,,0,119,,1,999.0,,38049,,20,34.509999999999998,32.090000000000003,5.2000000000000002,MW,54,11,1.0,0.0,,2001
KOERI,,,,0,0,,4,2.0,,64351,,17,35.479999999999997,30.18,4.2000000000000002,MD,24,11,21.600000000000001,0.29999999999999999,,2001
KOERI,,,,0,431,,10,8.0,,64347,,2,35.240000000000002,32.57,4.4000000000000004,MD,23,11,56.799999999999997,0.29999999999999999,,2001
GII,,,,0,0,,14,25.0,,44187,,19,30.216200000000001,32.137099999999997,4.2999999999999998,MD,41,11,17.379000000000001,0.29999999999999999,,2001
IRIS,,,,0,632,,15,62.0,,52492,,16,35.594999999999999,31.414000000000001,4.2999999999999998,MB,15,11,22.0,0.26266666666666666,,2001
IRIS,,,,0,0,,16,10.0,,52491,,1,37.506999999999998,38.68,4.0999999999999996,MD,46,11,35.0,0.29999999999999999,,2001
