eventID,Agency,institution,hour,dtime,magnitudeType,sigmaMagnitude,depth,longitude,month,second,magnitude,year,latitude,day,minute
33955,EMEC,POU,7,1996.7768575756427,MW,0,21.0,32.11,10,1.0,4.1,1996,34.37,11,55
55015,IRIS,EIDC,8,1996.7768676318053,ML,0.2,25.0,31.9499,10,19.0,4.8,1996,34.4289,11,0
43501,GII,,8,1996.7768678001037,MB,0.26266666666666666,25.0,32.2255,10,24.322,4.3,1996,34.2911,11,0
33956,EMEC,POU,8,1996.776891728648,MW,0,12.0,32.08,10,1.0,4.5,1996,34.69,11,13
33957,EMEC,POU,8,1996.7769448555455,MW,0,28.0,32.24,10,1.0,4.1,1996,34.39,11,41
43504,GII,,9,1996.7770091956968,MB,0.26266666666666666,25.0,32.2271,10,55.59,4.2,1996,34.274,11,14
33959,EMEC,POU,12,1996.7773736655029,MW,0,6.0,32.27,10,1.0,4.0,1996,34.3,11,27
55009,IRIS,JSO,13,1996.7775058819066,ML,0.2,25.0,32.065,10,42.0,3.9,1996,34.3762,11,36
43506,GII,,14,1996.7775551346515,MD,0.3,25.0,32.0976,10,39.49,3.7,1996,34.3454,11,2
55007,IRIS,EIDC,15,1996.7776750025298,MB,0.26266666666666666,65.9,32.1682,10,50.0,4.1,1996,34.7426,11,5
55006,IRIS,EIDC,16,1996.7778168956183,MB,0.26266666666666666,10.0,32.1543,10,37.0,4.3,1996,34.3572,11,20
69376,NCEDCB,NEI,16,1996.7778169604458,MD,0.3,33.0,31.895,10,39.05,4.6,1996,34.44,11,20
43507,GII,,16,1996.7778170118017,MB,0.26266666666666666,25.0,32.1689,10,40.674,4.2,1996,34.3888,11,20
69377,NCEDCB,NEI,18,1996.7780813138788,MB,0.26266666666666666,33.0,32.366,10,58.54,4.2,1996,34.515,11,39
33962,EMEC,POU,18,1996.7780813916718,MW,0,38.0,32.15,10,1.0,4.0,1996,34.42,11,40
43509,GII,,18,1996.778110975258,MD,0.3,6.0,34.5555,10,36.504,3.9,1996,28.7275,11,55
55003,IRIS,JSO,20,1996.7782419424207,ML,0.2,25.0,32.1026,10,38.0,4.1,1996,34.4171,11,4
33965,EMEC,POU,20,1996.7782806175369,MW,0,10.0,32.2,10,1.0,4.1,1996,34.33,11,25
43511,GII,,20,1996.7782816389015,MB,0.26266666666666666,25.0,32.2174,10,33.298,4.3,1996,34.3062,11,25
43512,GII,,22,1996.7784895052241,MD,0.3,25.0,32.1788,10,6.53,3.7,1996,34.4666,11,15
43513,GII,,22,1996.7785470053507,MD,0.3,25.0,32.149,10,24.822,3.9,1996,34.3928,11,45
54998,IRIS,JSO,22,1996.77856857797,ML,0.2,5.0,31.91,10,47.0,3.9,1996,34.43,11,56
43514,GII,,23,1996.7786129242563,MD,0.3,25.0,32.1295,10,9.336,4.2,1996,34.4599,11,20
69379,NCEDCB,NEI,23,1996.7786129443052,MB,0.26266666666666666,33.0,32.172,10,9.97,3.6,1996,34.885,11,20
54995,IRIS,JSO,23,1996.7786401411659,ML,0.2,5.0,32.06,10,30.0,4.2,1996,34.27,11,34
43515,GII,,23,1996.7786712183768,MD,0.3,25.0,32.0953,10,52.736,3.9,1996,34.7232,11,50
43516,GII,,0,1996.7786988514788,MD,0.3,25.0,32.2236,10,26.561,3.3,1996,34.4759,12,5
69380,NCEDCB,NEI,0,1996.778726767418,MB,0.26266666666666666,33.0,31.888,10,9.33,3.7,1996,34.435,12,20
43517,GII,,0,1996.7787268252569,MB,0.26266666666666666,25.0,32.1096,10,11.159,4.3,1996,34.3854,12,20
43518,GII,,0,1996.7787523863781,MB,0.26266666666666666,25.0,32.1151,10,39.463,4.3,1996,34.7985,12,33
54991,IRIS,IPRG,0,1996.7787637244485,ML,0.2,3.0,32.0897,10,38.0,3.3,1996,34.2874,12,39
54990,IRIS,JSO,0,1996.7787796308946,ML,0.2,5.0,31.95,10,1.0,4.0,1996,34.5,12,48
54989,IRIS,JSO,0,1996.7787911417224,ML,0.2,5.0,32.14,10,5.0,4.1,1996,34.2,12,54
43519,GII,,1,1996.7788167452818,MD,0.3,25.0,32.3511,10,34.646,3.7,1996,34.2745,12,7
43520,GII,,1,1996.7788419865349,MD,0.3,25.0,32.2547,10,52.835,3.9,1996,34.3884,12,20
43521,GII,,2,1996.7789225734605,MB,0.26266666666666666,25.0,32.0989,10,21.187,4.2,1996,34.7864,12,3
43522,GII,,2,1996.778934613154,MD,0.3,25.0,32.3207,10,41.911,3.6,1996,34.3468,12,9
54984,IRIS,EIDC,2,1996.7789457789415,ML,0.2,53.1,32.1526,10,35.0,4.4,1996,34.8235,12,15
54982,IRIS,JSO,2,1996.7789618435033,ML,0.2,5.0,32.23,10,3.0,4.0,1996,34.15,12,24
54981,IRIS,JSO,2,1996.7789729748533,ML,0.2,5.0,31.99,10,55.0,4.0,1996,34.68,12,29
43523,GII,,3,1996.7790803177495,MD,0.3,8.0,32.2561,10,29.44,3.7,1996,34.5768,12,26
43524,GII,,5,1996.7793249476319,MD,0.3,25.0,32.2094,10,25.224,3.7,1996,34.2763,12,35
54978,IRIS,JSO,5,1996.779352104837,ML,0.2,5.0,32.07,10,44.0,4.1,1996,34.24,12,49
43525,GII,,7,1996.7795838221957,MD,0.3,25.0,32.1787,10,51.459,3.8,1996,34.3539,12,51
43526,GII,,10,1996.7798939287973,MD,0.3,25.0,32.4224,10,17.774,3.9,1996,34.1077,12,35
33967,EMEC,POU,11,1996.7799484226371,MW,0,32.0,32.02,10,1.0,4.6,1996,34.51,12,4
43528,GII,,12,1996.7800595459548,MD,0.3,25.0,32.2522,10,34.986,3.3,1996,34.2377,12,2
43529,GII,,14,1996.7803423802748,MB,0.26266666666666666,25.0,32.2504,10,38.886,4.2,1996,34.2647,12,31
33968,EMEC,POU,15,1996.7804075908216,MW,0,35.0,32.15,10,1.0,4.3,1996,34.37,12,6
33970,EMEC,POU,17,1996.7807187626493,MW,0,30.0,32.17,10,1.0,4.6,1996,34.32,12,50
43531,GII,,17,1996.780719640255,MB,0.26266666666666666,25.0,32.2665,10,28.752,4.8,1996,34.3598,12,50
43532,GII,,19,1996.7808665011828,MD,0.3,25.0,32.1824,10,52.847,4.0,1996,34.3775,12,7
33971,EMEC,POU,20,1996.7809768075795,MW,0,58.0,32.31,10,1.0,4.0,1996,34.4,12,6
43533,GII,,20,1996.7809780178291,MB,0.26266666666666666,25.0,32.2963,10,39.271,4.3,1996,34.3921,12,6
33972,EMEC,POU,21,1996.7811039326552,MW,0,57.0,32.24,10,1.0,4.1,1996,34.36,12,13
43535,GII,,23,1996.7813151157723,MD,0.3,25.0,32.1384,10,19.117,3.7,1996,34.6819,12,4
33973,EMEC,ISC,23,1996.7813790540883,MW,0,10.0,30.85,10,1.0,4.3,1996,31.96,12,38
33975,EMEC,POU,4,1996.7819748342947,MW,0,33.0,32.15,10,1.0,4.0,1996,34.32,13,52
33976,EMEC,POU,5,1996.7821019593705,MW,0,50.0,32.12,10,1.0,4.1,1996,34.44,13,59
54965,IRIS,,5,1996.7821021491095,MB,0.26266666666666666,50.5,32.1254,10,7.0,4.3,1996,34.44,13,59
43536,GII,,7,1996.7822812216973,MD,0.3,25.0,32.0294,10,29.705,4.2,1996,34.2733,13,33
33977,EMEC,POU,16,1996.7833068015077,MW,0,8.0,32.16,10,1.0,4.0,1996,34.3,13,34
54962,IRIS,JSO,16,1996.7833352939688,ML,0.2,5.0,32.09,10,2.0,4.3,1996,34.05,13,49
54961,IRIS,JSO,16,1996.7833420929467,ML,0.2,25.0,30.404,10,37.0,3.9,1996,35.4309,13,52
43538,GII,,22,1996.7839534883817,MD,0.3,25.0,32.2475,10,50.791,4.0,1996,34.3701,13,14
43539,GII,,0,1996.7841588409165,MD,0.3,25.0,32.0773,10,4.531,3.7,1996,34.399,14,3
43540,GII,,1,1996.7843005485036,MD,0.3,25.0,32.2581,10,45.665,3.6,1996,34.3434,14,17
54957,IRIS,,5,1996.7848324921574,MD,0.3,10.0,37.4,10,7.0,4.1,1996,37.47,14,58
43541,GII,,7,1996.7850447065371,MD,0.3,25.0,32.1775,10,57.728,3.7,1996,34.6262,14,49
43542,GII,,8,1996.7851675110048,MD,0.3,25.0,32.1341,10,41.1,3.7,1996,34.6025,14,54
54954,IRIS,JSO,11,1996.785452242714,ML,0.2,5.0,33.3868,10,45.0,4.0,1996,34.7274,14,24
54953,IRIS,JSO,11,1996.7854782369459,ML,0.2,5.0,32.1445,10,27.0,4.1,1996,34.3701,14,38
33980,EMEC,POU,11,1996.7855039781928,MW,0,46.0,32.02,10,1.0,4.1,1996,34.57,14,52
33981,EMEC,POU,13,1996.7857449466201,MW,0,41.0,32.14,10,1.0,4.3,1996,34.43,14,59
43543,GII,,13,1996.7857451251962,MD,0.3,25.0,32.3077,10,6.647,3.9,1996,34.2572,14,59
54950,IRIS,JSO,15,1996.7859585610199,ML,0.2,2.9,34.7227,10,36.0,3.7,1996,29.0097,14,51
54949,IRIS,JSO,20,1996.7864666185994,ML,0.2,25.0,32.0533,10,22.0,4.1,1996,34.4484,14,19
43544,GII,,22,1996.7867573910266,MD,0.3,25.0,32.0611,10,36.922,3.7,1996,34.2804,14,52
43545,GII,,6,1996.7876744423572,MB,0.26266666666666666,25.0,32.1277,10,56.286,4.3,1996,34.33,15,55
43546,GII,,7,1996.7877765222122,MD,0.3,25.0,32.2515,10,44.296,4.0,1996,34.3847,15,49
33984,EMEC,POU,8,1996.7878567407913,MW,0,45.0,32.14,10,1.0,4.4,1996,34.4,15,32
33985,EMEC,POU,8,1996.7878605355697,MW,0,47.0,32.11,10,1.0,4.3,1996,34.43,15,34
69388,NCEDCB,NEI,8,1996.7878621489831,MB,0.26266666666666666,33.0,32.061,10,52.02,4.4,1996,34.443,15,34
43548,GII,,8,1996.7878623194317,MB,0.26266666666666666,25.0,32.3325,10,57.41,4.3,1996,34.3128,15,34
43549,GII,,9,1996.7879150755793,MD,0.3,25.0,32.2861,10,45.686,3.7,1996,34.4442,15,2
43550,GII,,10,1996.7881122998253,MD,0.3,25.0,32.1934,10,42.39,3.8,1996,34.4544,15,46
54941,IRIS,JSO,11,1996.78822739577,ML,0.2,0.9,34.5969,10,22.0,3.4,1996,29.1678,15,47
43551,GII,,14,1996.7885068130186,MD,0.3,25.0,32.1112,10,37.844,3.7,1996,34.3314,15,14
43552,GII,,14,1996.7885486343857,MD,0.3,9.0,35.2051,10,40.336,4.1,1996,30.4666,15,36
43554,GII,,20,1996.7891669506425,MD,0.3,25.0,32.3987,10,32.98,4.0,1996,34.8103,15,2
54936,IRIS,JSO,20,1996.7891669512751,ML,0.2,48.3,32.514,10,33.0,4.5,1996,34.6294,15,2
54935,IRIS,EIDC,21,1996.7893136510827,ML,0.2,11.4,32.0511,10,52.0,4.2,1996,34.3698,15,19
54934,IRIS,JSO,22,1996.7894072872393,ML,0.2,5.0,32.2458,10,13.0,4.1,1996,34.4344,15,9
33990,EMEC,POU,23,1996.7895681858429,MW,0,42.0,32.04,10,1.0,4.1,1996,34.33,15,34
43556,GII,,23,1996.7896000294727,MD,0.3,25.0,32.1096,10,47.972,3.8,1996,34.3854,15,50
54931,IRIS,JSO,3,1996.7899645504453,ML,0.2,25.0,32.0193,10,55.0,3.7,1996,34.4082,16,2
43557,GII,,3,1996.7899651468263,MD,0.3,6.0,32.4532,10,13.859,3.6,1996,34.7071,16,3
54929,IRIS,JSO,3,1996.7899673016595,ML,0.2,5.0,34.2358,10,22.0,3.7,1996,32.4825,16,4
43558,GII,,5,1996.7902858340924,MD,0.3,25.0,32.0939,10,14.76,4.1,1996,34.284,16,52
54927,IRIS,JSO,6,1996.7903483922789,ML,0.2,5.0,31.949,10,13.0,4.0,1996,34.3853,16,25
33993,EMEC,POU,9,1996.79070282458,MW,0,49.0,32.19,10,1.0,4.3,1996,34.56,16,32
69391,NCEDCB,NEI,9,1996.7907033846261,MB,0.26266666666666666,33.0,32.145,10,18.71,4.2,1996,34.62,16,32
33996,EMEC,,15,1996.7913498342946,ML,0.2,48.0,32.28,10,1.0,4.7,1996,34.3581,16,13
65562,KOERI,,15,1996.791349907028,MD,0.3,34.0,32.36,10,3.3,4.5,1996,34.59,16,13
43560,GII,,20,1996.7919006597222,MD,0.3,5.0,34.8056,10,19.422,4.1,1996,29.2049,16,3
43561,GII,,21,1996.7921135086206,MD,0.3,25.0,32.1008,10,30.215,3.3,1996,34.3482,16,55
43562,GII,,23,1996.7922729219476,MD,0.3,25.0,32.1565,10,31.247,3.9,1996,34.4372,16,19
33999,EMEC,POU,0,1996.7924256539668,MW,0,51.0,32.15,10,1.0,4.0,1996,34.36,17,40
34000,EMEC,POU,0,1996.7924332435236,MW,0,55.0,32.18,10,1.0,4.0,1996,34.33,17,44
43564,GII,,0,1996.792434311817,MD,0.3,25.0,32.1378,10,34.782,3.7,1996,34.3628,17,44
43565,GII,,1,1996.7924769878314,MB,0.26266666666666666,25.0,32.1572,10,4.3,4.3,1996,34.3371,17,7
69393,NCEDCB,NEI,1,1996.7924769957372,MB,0.26266666666666666,33.0,32.168,10,4.55,3.8,1996,34.91,17,7
43566,GII,,1,1996.7925310824289,MD,0.3,25.0,32.1328,10,34.901,3.3,1996,34.3816,17,35
43567,GII,,5,1996.7929485552963,MD,0.3,25.0,32.1362,10,36.395,3.9,1996,34.3789,17,15
43568,GII,,5,1996.7930164309162,MD,0.3,25.0,32.2068,10,22.785,4.2,1996,34.2933,17,51
34002,EMEC,POU,7,1996.7932263522059,MW,0,56.0,32.14,10,1.0,4.0,1996,34.39,17,42
69394,NCEDCB,NEI,7,1996.7932272091934,MB,0.26266666666666666,33.0,32.294,10,28.1,3.8,1996,34.79,17,42
43569,GII,,7,1996.7932272644391,MB,0.26266666666666666,25.0,32.1169,10,29.847,4.1,1996,34.3243,17,42
34003,EMEC,POU,8,1996.7933382981685,MW,0,36.0,32.07,10,1.0,4.6,1996,34.4,17,41
43570,GII,,8,1996.7933392639395,MB,0.26266666666666666,25.0,32.235,10,31.54,4.8,1996,34.3851,17,41
43571,GII,,9,1996.7934226280106,MD,0.3,25.0,32.0568,10,27.712,3.9,1996,34.3128,17,25
43572,GII,,10,1996.7935044229407,MD,0.3,25.0,32.2514,10,34.264,3.7,1996,34.2269,17,8
43573,GII,,13,1996.7938716058554,MD,0.3,25.0,32.1288,10,5.469,3.7,1996,34.2931,17,22
43574,GII,,14,1996.7940221253289,MD,0.3,25.0,32.1372,10,25.256,3.7,1996,34.3456,17,41
43575,GII,,16,1996.7942468946064,MD,0.3,25.0,32.2792,10,53.0,3.7,1996,34.2546,17,39
43576,GII,,22,1996.7949066567053,MD,0.3,25.0,32.0894,10,36.261,3.7,1996,34.6996,17,27
54909,IRIS,,22,1996.7949107594616,ML,0.2,30.5,32.08,10,46.0,4.4,1996,34.7399,17,29
43577,GII,,22,1996.7949108668854,MD,0.3,25.0,32.1631,10,49.397,4.1,1996,34.7051,17,29
43578,GII,,2,1996.7953776822442,MD,0.3,25.0,32.0984,10,51.219,3.8,1996,34.3572,18,35
54907,IRIS,ISK,8,1996.7960870142683,MD,0.3,13.8,35.7627,10,42.0,3.9,1996,37.0084,18,49
43579,GII,,12,1996.7964821734593,MB,0.26266666666666666,25.0,32.1805,10,57.882,4.4,1996,34.3278,18,17
34008,EMEC,POU,19,1996.79730573897,MW,0,40.0,32.21,10,1.0,4.1,1996,34.29,18,32
34009,EMEC,POU,19,1996.797317123305,MW,0,39.0,32.13,10,1.0,4.3,1996,34.34,18,38
34011,EMEC,POU,1,1996.7979660304088,MW,0,35.0,32.05,10,1.0,4.0,1996,34.37,19,20
43582,GII,,1,1996.7979673829943,MB,0.26266666666666666,25.0,32.0768,10,43.772,4.6,1996,34.417,19,20
34012,EMEC,POU,1,1996.7980305416413,MW,0,39.0,32.13,10,1.0,4.0,1996,34.33,19,54
65548,KOERI,,1,1996.7980307661658,MD,0.3,10.0,32.22,10,8.1,4.0,1996,34.78,19,54
54901,IRIS,JSO,2,1996.7981158292855,ML,0.2,25.0,32.1304,10,58.0,4.2,1996,34.3203,19,38
34013,EMEC,POU,3,1996.7981880249442,MW,0,59.0,32.1,10,1.0,4.0,1996,34.35,19,17
54899,IRIS,JSO,5,1996.7984896149565,ML,0.2,1.0,34.619,10,58.0,3.8,1996,28.8192,19,55
54898,IRIS,ISC,6,1996.7985707915907,MB,0.26266666666666666,25.0,33.7184,10,45.0,3.5,1996,33.2038,19,38
54897,IRIS,EIDC,6,1996.7985802785367,ML,0.2,42.4,31.3815,10,45.0,4.4,1996,35.858,19,43
54896,IRIS,EIDC,7,1996.7986192382614,ML,0.2,62.0,31.3064,10,17.0,4.4,1996,35.6544,19,4
43584,GII,,8,1996.7987634833853,MD,0.3,25.0,32.3003,10,18.377,4.1,1996,34.4076,19,20
43585,GII,,12,1996.7991860744282,MD,0.3,25.0,32.2505,10,1.72,3.3,1996,34.3801,19,3
34016,EMEC,POU,4,1996.8010815434629,MW,0,48.0,32.15,10,1.0,4.1,1996,34.38,20,42
54894,IRIS,EIDC,4,1996.8010821443029,ML,0.2,48.6,32.1497,10,20.0,4.6,1996,34.378,20,42
43586,GII,,4,1996.8010823009638,MB,0.26266666666666666,25.0,32.4341,10,24.954,4.3,1996,34.2919,20,42
54893,IRIS,RYD,13,1996.8020589518821,MD,0.3,15.0,34.8544,10,9.0,3.7,1996,29.1588,20,17
43588,GII,,14,1996.8021701559653,MD,0.3,25.0,32.1694,10,45.54,4.1,1996,34.5628,20,15
43589,GII,,15,1996.8023165332486,MB,0.26266666666666666,25.0,32.1323,10,54.341,4.3,1996,34.3238,20,32
43590,GII,,17,1996.8024965692673,MD,0.3,25.0,32.2581,10,47.512,3.7,1996,34.3425,20,7
43591,GII,,21,1996.8029647207043,MD,0.3,3.0,32.5287,10,31.584,3.7,1996,34.1526,20,14
54888,IRIS,JSO,23,1996.8032151259868,ML,0.2,22.8,31.7163,10,30.0,4.1,1996,34.3732,20,26
34021,EMEC,POU,6,1996.8039617802569,MW,0,38.0,32.19,10,1.0,5.2,1996,34.38,21,0
43592,GII,,6,1996.803963416344,MB,0.26266666666666666,32.0,32.3142,10,52.737,5.2,1996,34.3208,21,0
54886,IRIS,ISK,8,1996.804190700263,MD,0.3,9.0,32.1441,10,40.0,4.1,1996,34.3612,21,0
54885,IRIS,IPRG,16,1996.8051156142481,ML,0.2,10.0,34.9,10,8.0,3.6,1996,28.8374,21,8
54884,IRIS,IPRG,16,1996.8051224132262,MB,0.26266666666666666,10.5,32.1593,10,43.0,4.3,1996,34.3053,21,11
43594,GII,,16,1996.805122658938,MB,0.26266666666666666,25.0,32.3861,10,50.77,4.2,1996,34.1555,21,11
43595,GII,,21,1996.805702675224,MD,0.3,25.0,32.1065,10,32.277,4.1,1996,34.3799,21,17
43596,GII,,22,1996.8058618889459,MD,0.3,25.0,32.0616,10,26.997,3.4,1996,34.486,21,41
43597,GII,,5,1996.8065990009613,MD,0.3,25.0,32.0429,10,56.248,3.9,1996,34.3367,22,9
34026,EMEC,POU,5,1996.8066124329589,MW,0,5.0,32.15,10,1.0,4.1,1996,34.35,22,17
54880,IRIS,RYD,10,1996.8072578615158,MD,0.3,4.1,34.7977,10,11.0,3.6,1996,28.9499,22,57
34028,EMEC,POU,18,1996.8081398312588,MW,0,47.0,32.07,10,1.0,4.0,1996,34.52,22,42
34029,EMEC,POU,20,1996.808358031016,MW,0,30.0,32.23,10,1.0,4.0,1996,34.34,22,37
43601,GII,,21,1996.8084354436412,MD,0.3,25.0,32.3233,10,48.973,3.8,1996,34.29,22,17
54876,IRIS,EIDC,6,1996.8095140786279,ML,0.2,56.3,32.2228,10,18.0,4.6,1996,34.3259,23,46
43602,GII,,6,1996.8095141614172,MD,0.3,25.0,32.217,10,20.618,4.2,1996,34.3198,23,46
43603,GII,,10,1996.8099380570102,MD,0.3,25.0,32.0475,10,45.214,3.7,1996,34.0718,23,29
34032,EMEC,POU,12,1996.8101301925217,MW,0,5.0,32.13,10,1.0,4.1,1996,34.3,23,11
34033,EMEC,POU,0,1996.8115532344161,MW,0,5.0,32.13,10,1.0,4.1,1996,34.28,24,41
43604,GII,,0,1996.8115547332902,MD,0.3,25.0,32.0507,10,48.398,4.1,1996,34.3342,24,41
43605,GII,,7,1996.8123125512295,MD,0.3,25.0,32.1374,10,12.42,4.0,1996,34.1085,24,21
43606,GII,,8,1996.8124493681378,MD,0.3,25.0,32.1827,10,18.899,3.3,1996,34.3685,24,33
65531,KOERI,,9,1996.8125853730266,MD,0.3,9.0,30.02,10,59.7,3.4,1996,37.58,24,44
43607,GII,,7,1996.8150615559223,MB,0.26266666666666666,25.0,32.2572,10,2.546,4.3,1996,34.2974,25,30
54868,IRIS,ISK,12,1996.8156110225664,MD,0.3,1.0,30.0373,10,38.0,3.8,1996,37.6753,25,19
43608,GII,,12,1996.815616859473,MD,0.3,25.0,32.2572,10,42.577,4.0,1996,34.3758,25,22
43609,GII,,22,1996.8167753081993,MD,0.3,5.0,32.2714,10,15.506,4.0,1996,34.2184,25,33
34038,EMEC,POU,1,1996.8170537656852,MW,0,21.0,32.1,10,1.0,4.0,1996,34.33,26,0
54864,IRIS,RYD,4,1996.8174519328072,MD,0.3,12.0,34.91,10,52.0,3.9,1996,27.6,26,29
54863,IRIS,RYD,16,1996.8187787454463,MD,0.3,15.0,36.1,10,9.0,3.7,1996,30.3,26,9
34041,EMEC,POU,16,1996.818867669753,MW,0,44.0,32.16,10,1.0,4.0,1996,34.44,26,56
34042,EMEC,POU,19,1996.8191959180833,MW,0,11.0,32.06,10,1.0,4.1,1996,34.4,26,49
34043,EMEC,POU,19,1996.8191997128617,MW,0,33.0,32.12,10,1.0,4.0,1996,34.35,26,51
54859,IRIS,JSO,0,1996.8197122925521,ML,0.2,9.6,33.39,10,10.0,3.9,1996,33.66,27,21
54858,IRIS,JSO,1,1996.8198635144709,ML,0.2,15.0,34.8405,10,52.0,3.6,1996,28.8321,27,40
54857,IRIS,JSO,3,1996.820087279903,ML,0.2,5.1,34.82,10,48.0,3.3,1996,28.91,27,38
54856,IRIS,CSS_ISC,7,1996.8205074251164,MD,0.3,33.0,31.6378,10,14.0,3.5,1996,34.3638,27,20
34045,EMEC,POU,22,1996.8222450225157,MW,0,38.0,32.11,10,1.0,4.1,1996,34.41,27,36
69401,NCEDCB,NEI,22,1996.8222460774641,MB,0.26266666666666666,33.0,31.58,10,34.36,4.3,1996,35.202,27,36
43615,GII,,4,1996.8229000678,MD,0.3,25.0,32.1239,10,15.104,3.8,1996,34.7257,28,21
69402,NCEDCB,NEI,4,1996.8229002985227,MB,0.26266666666666666,33.0,32.136,10,22.4,3.6,1996,35.885,28,21
43616,GII,,4,1996.8229085939081,MD,0.3,25.0,32.1673,10,44.72,3.6,1996,34.7116,28,25
54851,IRIS,EIDC,4,1996.8229529700466,ML,0.2,1.0,31.8967,10,8.0,4.7,1996,33.8977,28,49
54850,IRIS,EIDC,5,1996.8229783950617,MB,0.26266666666666666,33.0,31.9806,10,32.0,4.2,1996,35.066,28,2
34046,EMEC,POU,6,1996.82310453982,MW,0,41.0,32.13,10,1.0,4.3,1996,34.38,28,9
54848,IRIS,JSO,10,1996.8236097829388,ML,0.2,10.7,32.1997,10,18.0,4.2,1996,34.4037,28,35
54847,IRIS,JSO,11,1996.8237137914896,ML,0.2,6.4,34.953,10,7.0,3.5,1996,31.7539,28,30
54846,IRIS,ISK,11,1996.8237296346892,MD,0.3,1.5,30.0376,10,28.0,3.6,1996,37.5741,28,38
54845,IRIS,JSO,17,1996.82444169323,ML,0.2,5.0,31.6887,10,45.0,3.9,1996,34.366,28,53
43619,GII,,23,1996.8250751510955,MD,0.3,5.0,32.0596,10,36.458,4.0,1996,29.7151,28,27
54843,IRIS,JSO,0,1996.8251385410342,ML,0.2,5.0,32.2024,10,1.0,3.7,1996,34.5458,29,1
34049,EMEC,POU,2,1996.8253643303481,MW,0,32.0,32.14,10,1.0,4.4,1996,34.4,29,0
43621,GII,,2,1996.8253857670829,MB,0.26266666666666666,25.0,32.2753,10,18.881,4.2,1996,34.3177,29,11
54840,IRIS,JSO,9,1996.8262311209776,ML,0.2,5.0,32.2341,10,51.0,3.9,1996,34.312,29,36
54839,IRIS,RYD,10,1996.8263446797207,MD,0.3,17.0,35.27,10,42.0,3.3,1996,31.41,29,36
43622,GII,,18,1996.8272025622659,MD,0.3,11.0,34.659,10,50.305,4.3,1996,28.8546,29,8
54837,IRIS,JSO,18,1996.8272543197227,ML,0.2,3.7,34.5738,10,7.0,3.7,1996,28.8467,29,36
43623,GII,,11,1996.8291359562525,MD,0.3,25.0,32.2836,10,48.863,3.6,1996,34.3774,30,7
54835,IRIS,JSO,12,1996.8292575199857,ML,0.2,10.0,35.1059,10,53.0,3.3,1996,31.7144,30,11
54834,IRIS,RYD,15,1996.8295974056366,MD,0.3,21.0,34.28,10,1.0,3.4,1996,27.68,30,11
43624,GII,,20,1996.830246064625,MD,0.3,10.0,34.6694,10,53.154,3.7,1996,29.278,30,52
54832,IRIS,RYD,0,1996.8306813840823,MD,0.3,12.0,34.07,10,19.0,3.4,1996,27.59,31,42
43625,GII,,3,1996.8310199795083,MD,0.3,25.0,32.192,10,46.2,3.9,1996,34.5039,31,40
54829,IRIS,JSO,5,1996.8312329551204,ML,0.2,5.0,34.6025,10,1.0,3.4,1996,28.8306,31,33
54828,IRIS,RYD,14,1996.8322699415605,MD,0.3,1.3,34.7132,10,33.0,4.0,1996,28.8317,31,39
54827,IRIS,JSO,0,1996.833427190852,ML,0.2,2.1,34.83,11,28.0,3.3,1996,29.21,1,49
43627,GII,,1,1996.8334545679329,MD,0.3,25.0,32.1265,11,53.729,4.1,1996,34.3715,1,3
43628,GII,,1,1996.8335541722956,MB,0.26266666666666666,25.0,32.183,11,23.458,4.2,1996,34.3973,1,56
65511,KOERI,,1,1996.8335543728497,MD,0.3,19.0,32.42,11,29.8,3.9,1996,35.45,1,56
54824,IRIS,JSO,5,1996.8339695595528,ML,0.2,2.1,34.8829,11,19.0,3.4,1996,29.1867,1,35
43629,GII,,8,1996.834323051919,MD,0.3,25.0,32.3286,11,37.277,3.8,1996,34.3389,1,41
43630,GII,,11,1996.8345876285482,MB,0.26266666666666666,25.0,32.217,11,3.825,4.2,1996,34.2801,1,1
54821,IRIS,JSO,11,1996.8346009790528,ML,0.2,5.0,32.01,11,6.0,4.2,1996,34.31,1,8
43631,GII,,3,1996.8364451237098,MD,0.3,25.0,32.2994,11,2.28,3.7,1996,34.3616,2,20
54819,IRIS,RYD,3,1996.8364996331713,MD,0.3,18.1,34.3779,11,46.0,3.7,1996,28.3931,2,48
43632,GII,,8,1996.8369974817217,MD,0.3,10.0,34.7211,11,9.166,3.9,1996,28.772,2,11
43633,GII,,9,1996.8371212038935,MD,0.3,25.0,32.34,11,21.558,3.8,1996,34.3202,2,16
43634,GII,,9,1996.8372038880982,MD,0.3,25.0,32.2345,11,56.231,3.3,1996,34.3626,2,59
43635,GII,,15,1996.8378060547902,MB,0.26266666666666666,25.0,32.1171,11,18.187,4.2,1996,34.4325,2,17
43636,GII,,17,1996.8380481098841,MB,0.26266666666666666,25.0,32.3685,11,52.55,4.2,1996,34.2812,2,24
54814,IRIS,RYD,21,1996.8384634309857,MD,0.3,47.8,34.8523,11,46.0,3.8,1996,28.934,2,3
43637,GII,,0,1996.8388895763762,MB,0.26266666666666666,25.0,32.2575,11,21.74,4.2,1996,34.4461,3,48
43638,GII,,6,1996.8394905314588,MD,0.3,25.0,32.2681,11,5.382,3.7,1996,34.2607,3,5
43639,GII,,10,1996.8399907951009,MB,0.26266666666666666,25.0,32.1911,11,44.919,4.3,1996,34.4219,3,28
34068,EMEC,POU,11,1996.840110839152,MW,0,11.0,32.15,11,1.0,4.1,1996,34.37,3,32
